model,condition,mae_h1,mae_h2,mae_h3,mae_h4,mae_h5,mae_h6,mae_h7,mae_h8,mae_h9,mae_h10,mae_h11,mae_h12,mae_h13,mae_h14,mae_h15,mae_h16,mae_h17,mae_h18,mae_h19,mae_h20,mae_h21,mae_h22,mae_h23,mae_h24,rmse_h1,rmse_h2,rmse_h3,rmse_h4,rmse_h5,rmse_h6,rmse_h7,rmse_h8,rmse_h9,rmse_h10,rmse_h11,rmse_h12,rmse_h13,rmse_h14,rmse_h15,rmse_h16,rmse_h17,rmse_h18,rmse_h19,rmse_h20,rmse_h21,rmse_h22,rmse_h23,rmse_h24,skill_mae_vs_persistence_h1,skill_mae_vs_persistence_h2,skill_mae_vs_persistence_h3,skill_mae_vs_persistence_h4,skill_mae_vs_persistence_h5,skill_mae_vs_persistence_h6,skill_mae_vs_persistence_h7,skill_mae_vs_persistence_h8,skill_mae_vs_persistence_h9,skill_mae_vs_persistence_h10,skill_mae_vs_persistence_h11,skill_mae_vs_persistence_h12,skill_mae_vs_persistence_h13,skill_mae_vs_persistence_h14,skill_mae_vs_persistence_h15,skill_mae_vs_persistence_h16,skill_mae_vs_persistence_h17,skill_mae_vs_persistence_h18,skill_mae_vs_persistence_h19,skill_mae_vs_persistence_h20,skill_mae_vs_persistence_h21,skill_mae_vs_persistence_h22,skill_mae_vs_persistence_h23,skill_mae_vs_persistence_h24,skill_rmse_vs_persistence_h1,skill_rmse_vs_persistence_h2,skill_rmse_vs_persistence_h3,skill_rmse_vs_persistence_h4,skill_rmse_vs_persistence_h5,skill_rmse_vs_persistence_h6,skill_rmse_vs_persistence_h7,skill_rmse_vs_persistence_h8,skill_rmse_vs_persistence_h9,skill_rmse_vs_persistence_h10,skill_rmse_vs_persistence_h11,skill_rmse_vs_persistence_h12,skill_rmse_vs_persistence_h13,skill_rmse_vs_persistence_h14,skill_rmse_vs_persistence_h15,skill_rmse_vs_persistence_h16,skill_rmse_vs_persistence_h17,skill_rmse_vs_persistence_h18,skill_rmse_vs_persistence_h19,skill_rmse_vs_persistence_h20,skill_rmse_vs_persistence_h21,skill_rmse_vs_persistence_h22,skill_rmse_vs_persistence_h23,skill_rmse_vs_persistence_h24
xgboost_direct,lags_meteo,5.644776344299316,8.998991966247559,10.302504539489746,7.770076751708984,4.987425804138184,6.418442726135254,2.5788583755493164,3.91873550415039,2.458146095275879,8.850151062011719,11.77696418762207,11.93591594696045,7.59592342376709,8.016473770141602,10.690346717834473,9.830477714538574,11.668737411499023,10.64235782623291,8.327375411987305,9.409290313720703,6.196134567260742,4.134034156799316,4.736626625061035,8.324564933776855,6.78410931396363,8.99916609204223,10.544221819158643,8.060273174404172,5.181520660025753,6.574155582246671,2.738718738019509,3.919302749296585,2.696155041026627,10.295060063837727,12.41762143951398,12.341457065380872,9.64615454273789,10.47255356076237,12.692570973164267,13.57214882399034,11.95027377063013,11.294907652348757,11.028950140759372,12.246322567363478,8.44966079628664,4.143573857254523,5.586689848564763,8.375637221954978,0.372802628411187,0.0001120037502713,-0.0302504539489745,0.0858733233283547,0.5465976541692561,0.5062736364511343,0.8089734536630135,0.7760722569056919,0.8554031708661247,0.557492446899414,0.3634073412096178,0.4032042026519775,0.4761432121539938,0.4828081438618321,0.2873102188110351,0.4538623491923014,0.4572680273721384,0.4932210558936709,0.5101543875301586,0.3510834266399515,0.4612056898034137,0.5136430403765511,0.5488927023751395,0.27612478836723,0.4049942522332689,0.1680268004801244,0.1361836908711893,0.2889531822644694,0.5573128145489392,0.5166584688012618,0.800523492458642,0.7782907558759444,0.8438159319748751,0.4858892341177089,0.3566085617143574,0.3949102845909171,0.4091114032090553,0.3918086468603403,0.2959428390583133,0.3408781862724708,0.4478932496284931,0.4767735067379915,0.426632184447214,0.2935467029038012,0.4091290768819939,0.5907269465286206,0.5109544563275583,0.3429609594842693
xgboost_direct,lags_only,7.951386451721191,10.543627738952637,11.425189018249512,9.187941551208496,6.397479057312012,6.799424171447754,3.1464157104492188,2.2876806259155273,1.7507977485656738,7.323160171508789,11.07668399810791,13.33041000366211,8.739829063415527,8.15690803527832,8.641660690307617,9.707091331481934,12.41005516052246,12.13767147064209,9.504451751708984,7.72370719909668,4.130451202392578,3.8587703704833984,5.481605529785156,6.095747947692871,9.29215967216523,10.559047840068306,11.849211768167628,9.783421763944348,6.814698766263668,7.067472219843248,3.714577709483214,2.3554352275285884,2.2895053440070776,9.683221526683948,11.163749377446544,13.333891082179578,9.848418423115351,8.970542658023062,11.133004582804702,13.335380437041431,12.44224171388205,12.734743333460775,11.124831034775156,8.950080522048586,4.209830804007506,4.2858583652730955,6.751474785407953,6.953443237592967,0.1165126164754232,-0.1715141932169597,-0.142518901824951,-0.080934300142176,0.4184109947898171,0.4769673714270959,0.7669321695963541,0.869275392804827,0.8970118971431956,0.6338419914245605,0.4012603244265994,0.3334794998168945,0.3972531680403084,0.4737478686917212,0.4238892873128255,0.4607171482510037,0.4227881320687228,0.4220156442551386,0.440914602840648,0.4673305379933324,0.6408303302267324,0.5460270152372473,0.4779423304966518,0.4699349610701852,0.1850236842846109,0.0238156818604216,0.0292747486527218,0.1369435301637412,0.4177809924009672,0.4803891082729462,0.7294461171962046,0.8667564622375086,0.8673725164350603,0.5164429926176057,0.4215751540178291,0.3462522036523606,0.3967214482349556,0.4790376152363245,0.3824520173341856,0.3523766756173011,0.4251641617725042,0.4100744067993481,0.4216475741213491,0.4836969335653441,0.7056134354614927,0.5766730845571536,0.4089919529238139,0.4545270345362103
